,INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
1219,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,5815,,16956,,8117,,5815,,7100,,14989,,22673,,18016,,5848,100000,JNTUH
1220,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CST,COMPUTER SCIENCE AND TECHNOLOGY,,9641,,26514,,13741,,9641,,12339,,22865,,40297,,33385,,9641,100000,JNTUH
1221,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,12631,,49208,,21416,,99472,,26933,,50962,,56123,,47197,,13183,100000,JNTUH
1222,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,33299,,84027,,60533,,33299,,56574,,79533,,118756,,84202,,49147,100000,JNTUH
1223,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ETM,ELECTRONICS AND TELEMATICS,,32635,,63543,,52320,,46187,,63464,,66771,,123035,,119648,,42908,100000,JNTUH
1224,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,,7475,,22277,,12896,,16178,,11186,,21687,,37648,,37809,,8133,100000,JNTUH
1225,GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHD,PHARM - D (M.P.C. STREAM),88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,88679.0,88679,68000,OU
1226,GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHM,B. PHARMACY (M.P.C. STREAM),98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,98827.0,98827,90000,OU
1227,GRCP,GOKARAJU RANGARAJU COLLEGE OF PHARMACY,BACHUPALLI,MDL,COED,PVT,2003,PHM,B. PHARMACY (M.P.C. STREAM),22087.0,104426,109091.0,109091,22087.0,104426,22087.0,104426,104426.0,104426,22087.0,104426,22087.0,104426,22087.0,104426,22087.0,104426,65000,OU
1228,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,15721.0,48842,116791.0,116791,113423.0,113423,15721.0,48842,113778.0,115988,91979.0,104445,101105.0,124025,78032.0,118326,102358.0,102358,130000,JNTUH
1229,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8486.0,8905,19526.0,29174,11150.0,12965,37700.0,37700,13377.0,15530,16686.0,16686,28876.0,33596,27490.0,48176,9231.0,10014,130000,JNTUH
1230,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),6745.0,7345,14737.0,17799,9044.0,11064,10971.0,10971,10029.0,12264,16678.0,22304,23770.0,28336,21584.0,33105,6745.0,7345,130000,JNTUH
1231,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,5127.0,5244,10484.0,11525,7809.0,8477,9427.0,9427,7155.0,9084,8871.0,16153,17384.0,18844,15949.0,24747,5543.0,5551,130000,JNTUH
1232,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",6094.0,6348,14474.0,19581,8982.0,10603,19218.0,19218,9102.0,12823,14730.0,16647,21722.0,23404,19739.0,30912,6094.0,6904,130000,JNTUH
1233,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,10884.0,11992,25827.0,30914,16227.0,19022,10884.0,45720,17692.0,19087,36138.0,36138,42710.0,46934,29413.0,29413,11924.0,11992,130000,JNTUH
1234,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24103.0,33786,112104.0,112104,51380.0,64643,24103.0,33786,37390.0,58985,98529.0,98529,80010.0,104469,43508.0,43508,40316.0,40316,130000,JNTUH
1235,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,8176.0,8761,23026.0,23720,12825.0,13212,18185.0,18185,11969.0,15122,23559.0,28574,29317.0,33082,21990.0,32257,8176.0,9114,130000,JNTUH
1236,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,20708.0,73861,107754.0,107754,105499.0,105499,93651.0,93651,114975.0,115170,85813.0,85813,120333.0,120333,83240.0,83240,69516.0,74636,130000,JNTUH
1237,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,24330.0,24330,64252.0,64252,39420.0,44818,111952.0,111952,36117.0,55207,42699.0,42699,80878.0,125461,25142.0,89749,27414.0,27414,120000,JNTUH
1238,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,105681.0,105681,108428.0,108428,107838.0,107838,105681.0,105681,108428.0,118465,105681.0,105681,126084.0,126084,124615.0,124615,105681.0,105681,120000,JNTUH
1239,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),14226.0,24594,52393.0,55266,38479.0,41725,76556.0,76556,33778.0,45384,37081.0,37081,71131.0,71131,34862.0,78888,23469.0,27927,120000,JNTUH
1240,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),22986.0,22986,37374.0,56545,34143.0,34717,22986.0,85741,34881.0,39752,54257.0,60620,63118.0,82601,47236.0,48234,24143.0,24332,120000,JNTUH
1241,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,15332.0,16500,33331.0,48011,26427.0,26427,40083.0,65371,25224.0,36053,34192.0,43620,42951.0,42951,24154.0,45776,18297.0,18563,120000,JNTUH
1242,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",22753.0,22753,40197.0,40484,31249.0,36536,22753.0,22753,28846.0,40793,38762.0,52690,59255.0,85196,40307.0,71282,22753.0,23480,120000,JNTUH
1243,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),29172.0,29790,70154.0,104073,51797.0,62499,29172.0,66290,52089.0,58331,60746.0,60746,107995.0,121289,58917.0,114620,32306.0,32306,120000,JNTUH
1244,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47324.0,48343,99387.0,102750,65953.0,65953,58631.0,58631,57569.0,63822,96851.0,108864,120835.0,125767,81533.0,112769,49126.0,49776,120000,JNTUH
1245,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72416.0,72416,116404.0,116404,122014.0,122014,72416.0,121279,111596.0,121360,112435.0,121656,123563.0,123563,109491.0,119959,107905.0,116062,120000,JNTUH
1246,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,22758.0,22758,47630.0,47630,39321.0,41019,22758.0,22758,29379.0,39247,48332.0,68677,69083.0,108848,39146.0,76084,22758.0,28278,120000,JNTUH
1247,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,102970.0,117586,112055.0,117586,116595.0,117586,102970.0,117586,110993.0,117586,102970.0,117586,102970.0,117586,123186.0,123186,102970.0,117586,120000,JNTUH
1248,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),35399.0,35566,90763.0,90763,56220.0,64636,106820.0,106820,51014.0,51014,35399.0,116804,102719.0,102719,91308.0,125037,35399.0,44647,90000,JNTUH
1249,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),33071.0,33071,65559.0,87629,47701.0,58766,33071.0,33071,46817.0,46817,97886.0,97886,99056.0,122169,89661.0,89661,33071.0,37354,90000,JNTUH
1250,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,24008.0,24008,41906.0,53677,40877.0,50744,50146.0,50146,36939.0,36939,64195.0,68358,77799.0,105015,62924.0,73637,30387.0,31782,90000,JNTUH
1251,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",31384.0,31384,70041.0,70041,51700.0,58357,37122.0,37122,41783.0,62865,86630.0,86630,95672.0,121428,53548.0,86348,31408.0,35621,90000,JNTUH
1252,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),49591.0,49591,85481.0,87054,65425.0,78434,49591.0,49591,64168.0,76094,61177.0,93506,118754.0,118754,104137.0,120621,54599.0,55148,90000,JNTUH
1253,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,42306.0,45344,104019.0,114653,66179.0,80695,42306.0,78586,68155.0,72723,116030.0,116030,120715.0,125401,107483.0,123265,49731.0,49731,90000,JNTUH
1254,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79521.0,116253,112947.0,117876,110290.0,116253,79521.0,116253,109383.0,116253,79521.0,116253,125626.0,125626,116207.0,123634,89325.0,116253,90000,JNTUH
1255,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,96053.0,111220,117400.0,117400,107005.0,111220,96053.0,111220,101539.0,111220,117400.0,117400,124460.0,124460,125828.0,125828,96053.0,111220,90000,JNTUH
1256,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CIV,CIVIL ENGINEERING,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,118476,118476.0,119706,125475.0,125475,118476.0,118476,66000,JNTUH
1257,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),53080.0,58466,103709.0,113302,88092.0,107372,80312.0,80312,77997.0,92535,88492.0,111404,123277.0,123382,121346.0,122166,62193.0,74208,66000,JNTUH
1258,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,45353.0,45353,96516.0,96516,69222.0,79415,64140.0,64140,63794.0,70580,112286.0,114380,120391.0,125945,87115.0,121169,57506.0,62726,66000,JNTUH
1259,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",50220.0,50220,90548.0,112927,81852.0,116156,80080.0,80080,78560.0,96544,112503.0,112503,124214.0,125390,112338.0,112338,61614.0,69522,66000,JNTUH
1260,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),67216.0,71757,107567.0,107567,116063.0,116063,67216.0,71757,91732.0,110784,115802.0,115802,122577.0,125040,119494.0,119494,73127.0,86801,66000,JNTUH
1261,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81508.0,81508,104854.0,117899,109436.0,113828,87914.0,87914,86430.0,99595,100027.0,118060,125836.0,126042,123037.0,123037,81508.0,113155,66000,JNTUH
1262,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85414.0,116253,125752.0,125752,98869.0,116253,85414.0,116253,96836.0,116253,85414.0,116253,122953.0,125475,85414.0,116253,87717.0,116253,66000,JNTUH
1263,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,82521.0,116644,82521.0,116644,116764.0,116764,82521.0,116644,116764.0,116764,82521.0,116644,126064.0,126064,82521.0,116644,82521.0,116644,66000,JNTUH
1264,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ANE,AERONAUTICAL ENGINEERING,23633.0,32801,43422.0,43422,50646.0,55799,83884.0,83884,41129.0,41129,62779.0,62779,70157.0,70157,27623.0,32801,30825.0,56406,101000,JNTUH
1265,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CIV,CIVIL ENGINEERING,59456.0,73267,59456.0,83628,107856.0,112969,59456.0,73267,118107.0,118107,91539.0,91539,125451.0,125451,121686.0,125907,59456.0,73267,101000,JNTUH
1266,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),14380.0,14822,35089.0,41132,24574.0,26248,14380.0,93575,20845.0,24864,47110.0,47110,47578.0,57918,34191.0,65779,15334.0,15434,101000,JNTUH
1267,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),12849.0,14213,32074.0,41637,22061.0,22061,43705.0,43705,19077.0,20322,32994.0,65024,44528.0,52366,38708.0,62203,13257.0,14390,101000,JNTUH
1268,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSE,COMPUTER SCIENCE AND ENGINEERING,10934.0,10988,24456.0,28984,16219.0,18082,23835.0,23835,14719.0,14981,21896.0,29494,32588.0,33186,29142.0,37409,11324.0,11421,101000,JNTUH
1269,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,16037.0,18594,40429.0,61419,25240.0,27938,16037.0,18594,21507.0,27957,45690.0,64834,55492.0,90219,37573.0,54250,16037.0,18594,101000,JNTUH
1270,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",11904.0,12458,33337.0,36002,19157.0,21856,64296.0,64296,15930.0,18166,27209.0,61064,40990.0,44664,34059.0,34059,12143.0,13604,101000,JNTUH
1271,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,27095.0,31309,72228.0,85478,40618.0,41367,27095.0,110633,43703.0,52255,88328.0,90385,87994.0,105940,58869.0,87635,27380.0,31309,101000,JNTUH
1272,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45039.0,61454,89905.0,89905,110002.0,117540,45039.0,61454,91353.0,112395,101613.0,101613,121362.0,121362,94741.0,94741,66534.0,66534,101000,JNTUH
1273,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,INF,INFORMATION TECHNOLOGY,15239.0,15393,37310.0,40966,21975.0,27749,45146.0,45146,21264.0,22863,38114.0,51995,47529.0,60340,37232.0,61617,15239.0,15755,101000,JNTUH
1274,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,MEC,MECHANICAL ENGINEERING,74768.0,100479,104878.0,104878,109744.0,113893,74768.0,100479,113705.0,113705,75974.0,113395,98766.0,100479,121072.0,121072,81481.0,100479,101000,JNTUH
1275,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CIV,CIVIL ENGINEERING,115025.0,115025,115025.0,115025,115025.0,115025,115025.0,115025,115025.0,115025,115025.0,115025,115025.0,115025,115025.0,115025,115025.0,115025,62000,JNTUH
1276,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),100032.0,100032,100032.0,100032,110636.0,110636,100032.0,105300,114364.0,114364,100032.0,100032,100032.0,100032,100032.0,100032,100032.0,100032,62000,JNTUH
1277,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,54645.0,54645,101196.0,110394,79574.0,79574,81618.0,81618,85907.0,95160,71225.0,71225,126021.0,126021,107299.0,107299,80372.0,80372,62000,JNTUH
1278,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68717.0,68717,115887.0,115887,95651.0,116276,68717.0,68717,117183.0,117183,114959.0,114959,123932.0,123932,112359.0,112359,85930.0,85930,62000,JNTUH
1279,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83258.0,83258,118460.0,118460,118483.0,118483,83258.0,83258,104234.0,104234,116961.0,116961,85486.0,85486,120913.0,120913,83258.0,83258,62000,JNTUH
1280,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86464.0,116253,86464.0,116253,86464.0,116276,86464.0,116253,111084.0,116253,86464.0,116253,86464.0,125075,86464.0,116253,86464.0,116253,62000,JNTUH
1281,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,42502.0,47117,104278.0,110373,69966.0,88214,42502.0,47117,65130.0,75252,108725.0,108725,121240.0,122168,86143.0,122367,50791.0,50791,95000,JNTUH
1282,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,99493.0,99493,99493.0,99493,99493.0,99493,99493.0,99493,119196.0,119196,99493.0,99493,125231.0,125231,125245.0,125245,99493.0,99493,95000,JNTUH
1283,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),39744.0,44375,97905.0,97905,71727.0,72350,39744.0,44375,60516.0,78978,78191.0,83209,120248.0,120248,39744.0,122304,47392.0,47613,95000,JNTUH
1284,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),43975.0,45872,92929.0,96434,64777.0,71693,43975.0,71313,63201.0,70476,43975.0,103470,119108.0,123806,86151.0,89652,44520.0,45980,95000,JNTUH
1285,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,27260.0,28170,63943.0,110573,47892.0,47892,95902.0,95902,43416.0,44740,83108.0,83108,81725.0,85049,58150.0,100974,33879.0,37689,95000,JNTUH
1286,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",39615.0,39615,84688.0,116615,60881.0,66262,58433.0,58433,57493.0,70654,115817.0,115817,119303.0,125076,93850.0,125249,43486.0,44712,95000,JNTUH
1287,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),64356.0,64356,86236.0,100761,86946.0,96727,77343.0,77343,75571.0,85763,71852.0,71852,125994.0,125994,117227.0,122513,64356.0,64356,95000,JNTUH
1288,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53617.0,55703,115698.0,115698,80831.0,81217,53617.0,55703,70742.0,79700,100570.0,100570,122813.0,124649,104979.0,121824,65178.0,68309,95000,JNTUH
1289,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,39811.0,43804,106270.0,115599,67599.0,83017,68113.0,74167,66028.0,69347,92233.0,103931,122160.0,124144,82020.0,122696,43418.0,44649,115000,JNTUH
1290,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,80104.0,104895,80104.0,104895,111375.0,111375,80104.0,104895,80104.0,104895,120879.0,120879,123627.0,123627,125514.0,125514,80104.0,104895,115000,JNTUH
1291,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),38938.0,42725,100092.0,100092,57737.0,71314,55694.0,55694,54817.0,61230,38938.0,64205,104622.0,121588,80241.0,115553,41831.0,44274,115000,JNTUH
1292,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),32842.0,41996,91726.0,91726,54167.0,58800,54510.0,54510,52654.0,55456,71694.0,79475,107222.0,120330,66289.0,120626,37806.0,41996,115000,JNTUH
1293,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,22147.0,29193,52315.0,72462,36098.0,44626,85061.0,85061,35669.0,41705,62119.0,90334,67712.0,74333,56247.0,69945,27109.0,34843,115000,JNTUH
1294,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,37672.0,47764,94886.0,94886,58384.0,80884,54475.0,54475,55294.0,62078,93925.0,93925,119995.0,122780,84865.0,84865,43323.0,47764,115000,JNTUH
1295,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36095.0,39140,70133.0,81934,51091.0,60602,36095.0,40952,49879.0,54799,86708.0,111633,101773.0,109773,78448.0,114002,36095.0,39140,115000,JNTUH
1296,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),45076.0,50137,103747.0,103747,70696.0,88632,70745.0,70745,71054.0,77921,93368.0,95717,123743.0,124745,99197.0,99197,53222.0,53314,115000,JNTUH
