S.No,Institute Code,Institute Name,Place,Dist. Name,Region,CollegeType,Minority,Co-Educ.,Affil.to,BranchCode,fee,Convener Seats
854,SMCD,ST  MARYS ENGINEERING COLLEGE,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,AID,50000,126
855,SMCD,ST  MARYS ENGINEERING COLLEGE,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,CSE,50000,168
856,SMCD,ST  MARYS ENGINEERING COLLEGE,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,CSM,50000,126
857,SMED,ST  MARYS GROUP OF INSTITUTIONS,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,AID,60000,126
858,SMED,ST  MARYS GROUP OF INSTITUTIONS,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,CSE,60000,168
859,SMED,ST  MARYS GROUP OF INSTITUTIONS,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,CSM,60000,210
860,SMIC,ST MARYS INTEGRATED CAMPUS,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,AID,45000,126
861,SMIC,ST MARYS INTEGRATED CAMPUS,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,CSE,45000,168
862,SMIC,ST MARYS INTEGRATED CAMPUS,DESHMUKHI,YBG,OU,PVT,CHR,COED,JNTUH,CSM,45000,126
863,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,72000,21
864,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,72000,63
865,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,72000,84
866,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,72000,84
867,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,72000,42
868,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,EEE,72000,21
869,SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,MEC,72000,21
870,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,130000,42
871,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSC,130000,42
872,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,130000,42
873,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,130000,210
874,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,130000,105
875,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSO,130000,42
876,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,130000,294
877,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,EEE,130000,42
878,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,INF,130000,168
879,SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,MEC,130000,42
880,SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,76000,84
881,SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,76000,42
882,SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,76000,21
883,SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,96000,126
884,SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,96000,84
885,SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,96000,84
886,SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,96000,21
887,SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,OU,PVT,NA,COED,JNTUH,CSC,95000,84
888,SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,OU,PVT,NA,COED,JNTUH,CSD,95000,84
889,SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,OU,PVT,NA,COED,JNTUH,CSE,95000,105
890,SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,OU,PVT,NA,COED,JNTUH,CSM,95000,126
891,SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,OU,PVT,NA,COED,SR UNIVERSITY,CIV,130000,84
892,SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,OU,PVT,NA,COED,SR UNIVERSITY,CSE,130000,126
893,SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,OU,PVT,NA,COED,SR UNIVERSITY,ECE,130000,126
894,SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,OU,PVT,NA,COED,SR UNIVERSITY,EEE,130000,84
895,SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,OU,PVT,NA,COED,SR UNIVERSITY,MEC,130000,84
896,SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,OU,PVT,NA,GIRLS,JNTUH,CSC,85000,42
897,SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,OU,PVT,NA,GIRLS,JNTUH,CSD,85000,42
898,SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,OU,PVT,NA,GIRLS,JNTUH,CSE,85000,84
899,SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,OU,PVT,NA,GIRLS,JNTUH,CSM,85000,126
900,SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,OU,PVT,NA,GIRLS,JNTUH,ECE,85000,42
901,SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,OU,PVT,NA,COED,JNTUH,CIV,106000,21
902,SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,OU,PVT,NA,COED,JNTUH,CSD,106000,84
903,SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,OU,PVT,NA,COED,JNTUH,CSE,106000,168
904,SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,OU,PVT,NA,COED,JNTUH,CSM,106000,84
905,SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,OU,PVT,NA,COED,JNTUH,ECE,106000,84
906,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,AID,85000,63
907,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,CME,85000,42
908,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,CSE,85000,126
909,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,CSM,85000,42
910,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,ECE,85000,84
911,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,EEE,85000,21
912,STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,GIRLS,OU,INF,85000,84
913,SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,OU,PVT,NA,COED,JNTUH,CIV,60000,21
914,SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,OU,PVT,NA,COED,JNTUH,CSE,60000,42
915,SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,OU,PVT,NA,COED,JNTUH,ECE,60000,42
916,SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,OU,PVT,NA,COED,JNTUH,EEE,60000,21
917,SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,OU,PVT,NA,COED,JNTUH,MEC,60000,21
918,SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,OU,PVT,NA,COED,JNTUH,AID,79350,42
919,SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,OU,PVT,NA,COED,JNTUH,CSC,79350,42
920,SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,OU,PVT,NA,COED,JNTUH,CSD,79350,84
921,SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,OU,PVT,NA,COED,JNTUH,CSE,79350,42
922,SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,OU,PVT,NA,COED,JNTUH,CSM,79350,84
923,SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,OU,PVT,NA,COED,JNTUH,CSO,79350,42
924,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,CIV,65000,21
925,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,CSD,65000,42
926,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,CSE,65000,84
927,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,CSM,65000,42
928,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,ECE,65000,84
929,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,EEE,65000,42
930,SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,OU,PVT,NA,COED,JNTUH,MEC,65000,21
931,SWET,SHADHAN WOMENS COLL OF ENGG AND TECHNOLOGY,KHAIRTABAD,HYD,OU,PVT,MUS,GIRLS,JNTUH,AID,55000,42
932,SWET,SHADHAN WOMENS COLL OF ENGG AND TECHNOLOGY,KHAIRTABAD,HYD,OU,PVT,MUS,GIRLS,JNTUH,CSE,55000,126
933,SWET,SHADHAN WOMENS COLL OF ENGG AND TECHNOLOGY,KHAIRTABAD,HYD,OU,PVT,MUS,GIRLS,JNTUH,ECE,55000,21
934,SWET,SHADHAN WOMENS COLL OF ENGG AND TECHNOLOGY,KHAIRTABAD,HYD,OU,PVT,MUS,GIRLS,JNTUH,EEE,55000,21
935,SWET,SHADHAN WOMENS COLL OF ENGG AND TECHNOLOGY,KHAIRTABAD,HYD,OU,PVT,MUS,GIRLS,JNTUH,INF,55000,42
936,TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,AIM,65000,42
937,TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,CSE,65000,42
938,TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,ECE,65000,42
939,TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,EEE,65000,42
940,TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,AIM,65000,42
941,TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,65000,42
942,TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,65000,42
943,TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,65000,42
944,TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,AIM,80000,84
945,TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,CIV,80000,21
946,TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,CSE,80000,168
947,TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,ECE,80000,168
948,TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,EEE,80000,42
949,TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,INF,80000,84
950,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,CIV,85000,42
951,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,CSD,85000,126
952,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,CSE,85000,168
953,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,CSM,85000,126
954,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,ECE,85000,168
955,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,EEE,85000,42
956,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,INF,85000,84
957,TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,OU,PVT,NA,COED,JNTUH,MEC,85000,42
958,TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,OU,PVT,NA,COED,JNTUH,CSE,75000,84
959,TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,OU,PVT,NA,COED,JNTUH,CSM,75000,42
960,TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,OU,PVT,NA,COED,JNTUH,ECE,75000,42
961,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CIV,105000,42
962,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSD,105000,126
963,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSE,105000,168
964,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSM,105000,126
965,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,ECE,105000,84
966,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,EEE,105000,63
967,VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,MEC,105000,21
968,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CIV,140000,42
969,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CSE,140000,126
970,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CSM,140000,42
971,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,ECE,140000,126
972,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,EEE,140000,42
973,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,INF,140000,126
974,VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,OU,PVT,NA,COED,OU,MEC,140000,42
975,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,85000,42
976,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSB,85000,42
977,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSC,85000,42
978,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,85000,126
979,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,85000,168
980,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,85000,126
981,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,85000,126
982,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,EEE,85000,42
983,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,INF,85000,84
984,VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,MEC,85000,42
985,VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,64000,42
986,VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,64000,84
987,VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,64000,42
988,VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,64000,42
989,VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,64000,21
990,VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,64000,21
991,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,AID,100000,42
992,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,CIV,100000,21
993,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,CSD,100000,84
994,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,CSE,100000,126
995,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,CSM,100000,126
996,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,ECE,100000,84
997,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,EEE,100000,42
998,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,EIE,100000,21
999,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,INF,100000,42
1000,VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,OU,PVT,NA,COED,JNTUH,MEC,100000,21
1001,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CIV,55000,21
1002,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSD,55000,42
1003,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,55000,84
1004,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSM,55000,126
1005,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,55000,105
1006,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,55000,21
1007,VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,MEC,55000,21
1008,VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSD,58000,84
1009,VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSE,58000,168
1010,VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSM,58000,84
1011,VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,ECE,58000,84
1012,VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,CIV,63000,21
1013,VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,CSE,63000,42
1014,VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,ECE,63000,42
1015,VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,EEE,63000,42
1016,VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,MEC,63000,21
1017,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,AID,135000,42
1018,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,AUT,135000,42
1019,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CIV,135000,84
1020,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSB,135000,42
1021,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSC,135000,42
1022,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSD,135000,84
1023,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSE,135000,168
1024,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSM,135000,126
1025,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSO,135000,42
1026,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,ECE,135000,168
1027,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,EEE,135000,84
1028,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,EIE,135000,84
1029,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,INF,135000,126
